page_type,input_count,button_count,link_count,form_count,image_count,heading_count,list_count,table_count,password_fields,email_inputs,checkbox_count,radio_count,search_box_present,navbar_present,footer_present,sidebar_present,modal_present,aria_labels_count,aria_buttons_count,aria_roles_count,login_keyword_count,register_keyword_count,search_keyword_count,cart_keyword_count,checkout_keyword_count,payment_keyword_count,profile_keyword_count,add_to_cart_keyword_count,avg_form_size,max_form_size,submit_button_count,title_length,visible_text_length
PAYMENT,6,2,25,1,9,0,2,0,0,0,1,1,0,0,0,0,0,5,1,2,0,0,0,0,0,11,0,0,9.0,10,1,31,142
CART,5,6,20,2,12,3,5,1,0,0,1,0,1,1,1,0,0,2,3,2,0,0,0,5,3,0,0,0,4.5,6,3,55,402
UNKNOWN,7,5,27,1,13,3,1,1,0,0,1,0,0,1,1,0,0,6,4,3,0,0,1,0,0,0,0,0,12.0,12,4,26,221
HOME,5,3,73,1,28,18,1,0,0,0,0,0,1,1,1,0,0,5,2,1,0,0,0,0,0,1,0,0,5.0,6,0,34,883
CHECKOUT,19,2,22,1,11,7,2,0,0,0,0,3,0,0,0,0,0,10,1,4,0,0,0,0,4,0,0,0,23.0,27,1,34,301
PROFILE,7,6,23,1,3,6,0,0,0,0,1,2,0,1,1,0,0,4,0,1,0,0,0,0,0,0,4,0,11.0,11,1,48,134
PRODUCT,1,3,18,0,15,10,2,1,0,0,1,0,1,0,1,1,0,5,0,2,0,1,1,0,0,0,0,2,0.0,0,3,51,1913
SEARCH,4,1,56,1,25,2,7,0,0,0,0,1,1,0,1,0,0,7,1,4,0,0,7,1,0,0,1,0,6.0,10,1,34,669
LOGIN,5,4,8,1,7,5,3,0,1,1,0,0,0,1,0,0,0,5,2,5,4,0,0,0,0,1,0,0,6.0,7,1,30,167
LOGIN,3,1,17,1,6,7,0,0,1,1,0,0,1,0,1,0,1,9,1,3,3,0,0,0,0,0,0,0,4.0,6,1,14,107
SETTINGS,6,6,15,3,14,3,3,0,0,0,9,3,0,1,1,0,0,4,1,6,0,0,1,0,0,0,0,0,6.33,7,1,34,578
SETTINGS,15,10,16,2,6,3,1,0,0,0,11,6,1,1,1,0,0,5,2,3,0,0,0,0,0,0,0,0,17.0,30,2,47,354
SEARCH,2,1,63,1,17,4,12,0,0,0,2,1,1,1,1,1,0,4,2,5,0,0,7,0,0,0,1,0,6.0,10,1,31,688
PROFILE,4,6,18,1,2,7,0,1,0,0,0,0,0,1,1,1,0,3,2,1,0,0,1,0,0,0,8,0,4.0,5,0,32,377
UNKNOWN,11,3,16,4,13,8,2,1,0,0,0,0,0,1,0,0,0,6,4,4,0,0,1,0,0,0,0,0,2.75,4,0,21,385
SEARCH,3,0,58,1,16,10,8,1,0,0,1,2,1,1,1,0,0,6,1,2,0,0,6,0,0,0,0,0,6.0,10,0,45,785
CART,2,8,13,2,7,1,8,3,0,0,1,0,0,1,1,0,0,9,3,2,0,0,1,6,2,0,0,0,1.5,2,0,20,168
REGISTER,6,6,9,1,8,3,2,0,3,1,4,0,1,1,1,0,0,5,1,4,1,4,0,0,0,0,0,0,11.0,19,1,44,183
REGISTER,7,4,9,1,7,1,0,0,1,1,3,0,1,1,1,1,0,3,2,1,0,7,0,0,0,0,0,0,11.0,16,1,32,160
ERROR,2,2,4,0,1,6,3,1,0,0,2,0,0,1,1,1,0,4,0,3,1,0,0,0,2,0,0,0,0.0,0,0,17,46
CART,4,9,22,0,6,4,2,1,0,0,1,0,0,1,1,1,0,1,1,6,1,0,1,6,2,0,0,0,0.0,0,3,23,445
PAYMENT,10,1,23,1,13,1,3,0,0,0,1,0,1,1,0,0,0,2,3,4,0,0,1,0,0,8,0,0,12.0,12,1,33,244
CHECKOUT,12,5,17,1,7,6,0,0,0,0,1,2,0,0,0,0,1,5,1,2,0,0,2,0,6,0,1,0,17.0,22,2,16,276
PRODUCT,2,3,10,0,15,10,1,1,0,0,2,2,1,1,1,0,0,9,1,2,0,0,0,0,0,1,0,2,0.0,0,3,32,1503
PRODUCT,1,6,18,1,11,12,2,1,0,0,0,0,0,0,1,0,0,2,4,3,0,0,0,0,0,0,0,5,3.0,4,2,39,1428
SETTINGS,10,7,10,2,11,1,4,0,0,0,12,11,0,1,1,1,0,3,1,6,1,0,1,0,0,0,0,0,16.5,20,0,44,464
SETTINGS,5,7,19,1,10,5,3,0,0,0,8,5,0,1,1,0,1,4,1,1,0,1,0,0,0,0,0,0,19.0,27,1,35,531
HOME,5,4,62,1,29,13,0,1,0,0,1,1,1,1,1,1,0,7,3,1,1,0,4,1,0,0,0,0,8.0,8,1,29,1044
SETTINGS,7,6,20,3,9,2,2,0,0,0,11,7,0,1,1,0,0,8,2,4,1,0,0,0,0,0,0,0,8.33,14,0,49,348
CHECKOUT,12,1,12,3,13,11,0,2,0,0,0,4,0,0,0,0,0,6,1,1,0,0,0,0,7,0,0,0,5.67,7,1,18,203
HOME,3,5,55,4,29,15,1,0,0,0,0,1,0,1,1,1,0,8,5,2,0,1,2,1,0,0,0,0,1.25,2,1,31,593
ERROR,1,0,4,0,0,3,2,0,0,0,1,1,0,1,1,0,0,8,5,5,0,0,1,0,0,0,0,0,0.0,0,1,10,56
PRODUCT,1,7,18,3,11,11,1,1,0,0,2,1,0,1,1,0,0,6,3,1,0,0,0,0,0,0,0,5,1.67,1,1,29,1414
REGISTER,10,2,8,1,9,9,0,0,1,1,1,2,0,1,0,1,0,3,0,3,0,8,0,0,0,1,1,0,14.0,15,1,36,133
PRODUCT,1,3,20,1,14,10,5,0,0,0,0,0,1,1,1,1,1,7,0,2,1,0,3,0,0,1,0,5,1.0,1,0,18,1056
PROFILE,9,8,18,1,2,3,1,1,0,0,0,1,0,1,1,0,0,6,3,4,0,0,0,2,0,0,2,1,12.0,19,2,41,252
SEARCH,1,2,73,2,16,3,6,1,0,0,2,0,1,1,1,1,0,4,3,1,1,1,8,1,0,0,0,0,1.5,2,0,64,482
SETTINGS,4,8,22,3,12,8,0,0,0,0,16,8,0,1,1,0,0,6,1,4,0,0,2,0,0,0,1,0,9.67,13,1,50,561
REGISTER,8,3,7,1,12,2,3,0,1,1,3,0,0,1,1,0,0,6,1,3,0,7,0,1,1,1,1,0,12.0,14,1,44,228
UNKNOWN,10,2,15,5,7,9,5,1,0,0,0,0,0,1,1,1,0,3,0,3,0,0,3,0,1,0,0,0,2.2,3,1,35,667
SETTINGS,4,12,22,4,14,3,2,0,0,0,10,6,1,1,1,1,0,4,2,4,0,0,3,1,0,0,0,1,5.75,6,3,38,629
ERROR,1,0,3,0,1,2,2,1,0,0,1,0,0,0,1,0,0,7,3,7,0,0,0,0,1,0,0,0,0.0,0,0,18,50
REGISTER,5,7,8,1,10,5,1,0,1,1,1,0,0,1,1,1,0,5,2,3,1,8,0,1,0,0,0,0,7.0,11,1,43,216
PRODUCT,1,4,27,1,14,11,1,0,0,0,0,1,0,1,0,1,0,7,2,3,0,0,1,0,0,0,1,4,2.0,2,0,24,1055
PROFILE,4,8,19,3,1,3,1,0,0,0,0,0,1,1,1,0,0,4,2,3,1,0,1,0,0,0,8,0,2.0,3,2,28,426
ERROR,0,1,2,0,2,7,2,0,0,0,0,0,1,0,1,0,0,6,1,1,0,0,1,0,1,0,1,0,0.0,0,0,13,69
CHECKOUT,11,2,22,2,7,4,3,0,0,0,1,2,0,0,0,0,0,5,2,7,0,0,1,0,3,0,0,0,8.0,8,2,37,293
REGISTER,7,6,6,1,10,4,0,1,1,1,2,1,0,1,1,0,1,6,1,3,2,8,0,0,0,0,0,0,11.0,19,1,46,195
SETTINGS,7,12,23,6,10,10,3,1,0,0,13,6,0,1,1,0,0,9,4,5,0,0,1,1,0,0,0,0,4.5,6,1,31,318
ERROR,0,1,4,0,1,3,1,2,0,0,1,0,0,1,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0.0,0,2,11,34
REGISTER,7,3,7,1,6,2,5,1,1,1,2,0,1,1,0,0,0,12,1,3,0,8,1,0,0,0,1,0,10.0,15,1,43,115
PAYMENT,7,2,21,1,5,2,2,0,0,0,1,0,1,0,1,0,0,5,0,4,1,0,0,0,0,9,0,0,8.0,12,0,45,230
ERROR,1,1,2,0,0,8,3,0,0,0,0,1,1,1,1,0,0,4,3,1,0,0,2,0,1,0,0,0,0.0,0,0,9,66
REGISTER,6,1,8,1,10,4,2,0,3,1,1,0,0,0,1,0,0,4,0,0,0,7,0,0,0,0,0,0,8.0,11,1,33,282
UNKNOWN,9,2,14,4,11,3,2,0,0,0,1,2,0,1,1,0,0,7,0,1,0,0,0,0,0,0,0,0,3.0,4,0,40,965
LOGIN,2,3,5,2,12,7,5,2,1,1,0,1,0,1,1,0,0,8,3,7,6,0,0,0,0,0,0,0,2.0,3,1,42,200
ERROR,1,3,7,0,0,9,4,0,0,0,1,0,0,1,1,0,0,4,1,3,1,0,0,0,1,0,0,0,0.0,0,2,15,12
CHECKOUT,17,3,17,2,10,4,4,1,0,0,0,1,0,0,0,0,0,6,1,3,0,0,0,0,6,0,0,0,9.0,14,0,22,294
CHECKOUT,17,3,15,3,4,8,0,0,0,0,3,4,0,0,0,0,0,4,2,0,0,0,0,1,8,0,0,0,8.33,10,1,16,456
SETTINGS,10,4,22,3,15,3,0,0,0,0,8,7,0,1,0,0,0,3,1,3,1,1,1,0,0,0,0,0,8.67,13,1,56,361
HOME,4,1,74,0,26,15,2,0,0,0,1,1,1,1,1,1,0,4,4,2,2,0,1,0,0,0,0,0,0.0,0,1,34,1111
REGISTER,6,4,10,2,11,3,3,2,1,1,2,0,0,1,1,0,0,6,2,3,0,8,1,0,0,0,1,0,4.5,5,1,40,208
REGISTER,7,2,9,1,15,8,4,1,1,1,2,0,0,1,0,0,0,4,3,9,1,5,1,0,0,1,0,0,10.0,11,1,39,189
PAYMENT,7,3,17,2,4,6,1,0,0,0,0,1,1,0,1,0,1,6,4,3,2,0,1,0,0,9,0,0,4.0,4,0,46,54
ERROR,0,1,4,0,1,12,2,0,0,0,2,0,0,1,1,0,0,4,3,5,0,0,0,0,0,0,0,0,0.0,0,2,10,66
PAYMENT,8,4,26,1,8,6,1,2,0,0,0,0,0,0,0,0,0,13,0,1,0,0,1,0,0,9,0,1,10.0,12,2,37,275
SEARCH,1,3,74,2,15,6,9,0,0,0,2,0,1,1,1,1,0,5,2,1,1,0,8,0,0,0,0,1,1.5,1,0,37,965
LOGIN,2,3,6,1,16,5,5,0,2,1,2,0,0,1,0,1,0,3,1,5,5,0,0,0,0,0,0,0,5.0,8,1,43,126
SETTINGS,7,5,17,1,7,5,5,0,0,0,11,8,0,1,0,0,0,8,1,3,0,0,0,0,1,0,0,0,27.0,44,1,36,638
ERROR,0,2,4,0,0,4,6,1,0,0,0,1,1,1,1,1,0,5,6,2,0,0,0,0,0,0,0,1,0.0,0,1,13,74
HOME,5,2,70,2,24,21,3,1,0,0,0,1,1,1,1,1,0,6,3,4,2,0,3,0,0,0,0,0,3.0,5,0,17,749
REGISTER,6,4,11,1,10,6,0,0,1,1,1,1,1,1,1,1,0,7,4,3,0,4,1,0,1,0,0,1,9.0,10,1,44,203
CART,2,8,17,2,5,0,5,0,0,0,2,0,0,1,1,0,0,6,2,3,0,0,0,13,3,1,0,0,2.5,3,1,39,393
SEARCH,1,1,63,1,19,3,4,0,0,0,1,0,1,1,1,0,0,3,2,1,0,0,9,0,0,0,0,0,2.0,2,0,48,1234
CHECKOUT,11,7,23,2,13,7,1,3,0,0,1,1,0,0,1,0,0,6,1,2,0,0,1,0,6,0,0,0,7.0,10,1,27,418
LOGIN,2,2,6,1,16,9,1,1,2,1,4,1,0,1,1,0,0,6,2,3,3,0,0,0,0,0,0,0,8.0,9,1,11,202
PRODUCT,1,7,34,0,20,8,0,0,0,0,0,0,0,1,1,0,0,5,1,1,0,1,0,1,0,1,1,3,0.0,0,0,55,566
REGISTER,7,2,11,1,12,3,0,0,1,1,2,0,0,1,1,0,0,9,4,3,0,6,0,2,1,0,0,0,10.0,17,1,37,143
PROFILE,8,4,14,3,4,5,1,0,0,0,0,1,0,1,1,0,0,3,1,1,1,0,1,0,0,0,6,0,3.67,6,2,20,440
ERROR,1,2,3,0,1,4,2,0,0,0,1,1,0,1,1,0,1,5,0,4,0,0,0,0,0,0,0,0,0.0,0,0,23,36
LOGIN,2,1,7,1,10,8,2,3,1,1,0,0,0,1,1,1,0,2,3,3,4,0,0,0,0,0,0,0,3.0,3,1,32,175
SEARCH,1,8,54,1,24,4,4,1,0,0,0,0,1,1,1,1,0,2,2,5,0,0,5,0,0,0,0,0,5.0,7,4,40,651
REGISTER,6,1,12,1,6,4,5,0,1,1,3,0,0,1,0,0,0,3,1,3,0,2,0,0,1,0,0,0,10.0,13,1,35,106
LOGIN,3,1,5,1,13,10,0,1,1,0,2,1,1,0,1,1,0,7,2,4,6,0,2,1,0,0,0,0,7.0,9,1,31,136
CHECKOUT,10,2,16,1,14,4,3,1,0,0,1,4,0,1,0,0,0,2,2,1,0,0,0,0,5,0,0,0,19.0,30,4,35,300
LOGIN,2,1,6,1,5,4,2,0,1,0,2,1,0,0,1,0,1,4,2,5,5,0,1,0,1,0,0,0,6.0,6,1,40,70
PAYMENT,10,5,21,1,14,6,0,0,0,0,1,1,0,0,0,1,0,5,2,4,0,0,0,0,0,5,0,1,12.0,20,0,27,269
SETTINGS,6,9,12,4,11,10,2,0,0,0,15,5,0,1,1,1,0,3,2,3,0,0,1,0,0,0,0,0,6.5,7,0,36,407
CART,2,6,21,1,14,11,5,0,0,0,0,0,0,1,1,0,0,7,3,3,0,0,0,6,2,0,0,0,3.0,4,1,48,262
ERROR,0,2,2,0,1,6,3,2,0,0,4,0,0,0,1,0,0,1,3,3,0,0,1,0,0,0,0,0,0.0,0,0,7,86
PAYMENT,15,4,13,1,13,7,2,0,0,0,1,0,0,1,0,0,0,4,0,3,0,0,2,0,1,11,0,0,17.0,29,1,39,185
PRODUCT,1,7,13,0,14,8,3,0,0,0,1,0,0,1,1,1,0,2,3,6,0,0,1,0,0,0,1,2,0.0,0,2,40,403
ERROR,1,0,2,0,1,5,3,0,0,0,2,0,0,1,1,1,0,8,1,5,0,0,1,1,0,0,0,1,0.0,0,1,17,76
SEARCH,4,5,62,1,22,5,8,0,0,0,1,0,1,1,1,0,0,6,4,5,0,0,12,0,0,0,1,0,6.0,7,1,11,990
CART,2,7,24,1,12,2,2,0,0,0,0,1,0,1,0,1,0,4,2,3,0,0,0,5,3,0,0,0,3.0,4,0,25,335
HOME,7,6,73,2,30,19,2,0,0,0,0,2,0,1,1,0,0,3,1,5,1,0,3,0,0,0,0,0,5.0,6,1,31,662
PRODUCT,1,8,21,1,18,11,0,0,0,0,1,1,0,1,1,0,0,5,0,4,0,0,0,0,0,0,0,2,7.0,11,4,26,1255
CART,3,4,16,0,7,2,4,1,0,0,3,1,0,1,1,0,0,2,2,7,2,1,1,10,3,0,0,1,0.0,0,0,59,557
LOGIN,2,2,6,1,8,10,3,0,1,1,3,0,0,1,1,1,0,4,2,2,6,0,1,0,0,0,0,1,6.0,9,1,37,154
CHECKOUT,13,4,14,2,8,7,2,0,0,0,0,4,0,0,0,0,0,4,2,2,0,0,0,0,6,0,0,0,9.0,12,1,37,325
CHECKOUT,17,4,22,2,10,2,1,1,0,0,1,1,1,0,1,0,0,3,1,0,0,0,0,0,4,0,0,0,10.0,16,1,24,308
SETTINGS,6,13,23,3,8,2,2,0,0,0,11,7,1,0,1,0,1,5,7,3,0,0,1,1,0,0,1,0,8.67,11,2,16,244
SETTINGS,9,7,23,2,9,3,2,1,0,0,9,8,1,1,1,0,0,7,3,7,0,0,0,1,0,0,0,0,13.0,20,0,37,761
LOGIN,4,2,5,1,6,7,0,0,2,0,0,3,0,0,1,0,0,6,1,4,5,0,0,0,0,0,0,0,8.0,11,1,33,173
SEARCH,2,2,64,2,18,3,9,0,0,0,2,0,1,1,1,1,0,7,2,2,0,0,7,0,0,0,0,0,2.0,3,0,41,890
ERROR,0,1,3,0,1,6,5,2,0,0,0,0,0,1,1,0,0,8,0,5,1,0,1,0,0,0,0,0,0.0,0,1,8,58
LOGIN,3,3,7,1,8,4,2,1,2,1,1,0,0,1,1,1,0,7,1,2,5,0,1,1,0,0,0,0,5.0,8,1,36,185
SETTINGS,5,10,21,7,13,6,1,1,0,0,6,5,0,1,1,0,0,5,2,5,0,0,2,0,0,0,0,0,2.57,2,2,27,504
SETTINGS,7,9,20,3,11,7,0,0,0,0,16,5,1,0,0,0,0,6,3,4,0,0,0,0,0,0,0,0,9.33,9,0,29,300
ERROR,0,1,5,0,2,8,3,0,0,0,3,0,0,1,1,1,1,5,4,3,0,0,0,1,0,0,0,0,0.0,0,1,18,41
ERROR,1,1,5,0,1,5,1,1,0,0,0,0,0,0,1,0,0,7,1,6,0,0,0,0,0,0,0,0,0.0,0,3,19,39
PROFILE,6,6,17,3,7,6,0,0,0,0,0,1,0,1,1,0,0,5,2,3,0,0,0,0,1,0,8,1,2.67,2,1,28,496
SEARCH,1,3,65,3,22,5,10,2,0,0,2,1,1,1,1,1,0,6,0,5,0,0,9,0,0,0,0,0,1.67,2,1,21,1054
PRODUCT,1,5,26,2,10,9,2,0,0,0,2,0,1,1,1,0,0,3,1,2,1,0,0,0,1,0,0,7,1.5,2,0,24,1763
SETTINGS,4,9,23,3,6,9,4,1,0,0,12,9,0,0,1,0,0,4,4,2,0,0,1,1,0,0,0,0,8.33,9,0,35,319
UNKNOWN,8,2,19,2,16,4,2,1,0,0,0,1,0,0,1,0,0,8,1,1,0,0,1,0,0,0,0,1,5.0,6,1,46,940
CHECKOUT,20,4,11,2,14,1,2,1,0,0,1,2,0,0,0,0,1,3,1,2,0,0,0,0,4,0,0,0,11.5,20,0,59,303
CHECKOUT,17,0,20,1,3,5,3,0,0,0,0,2,0,0,1,0,0,5,1,3,0,0,0,0,4,0,0,0,20.0,32,1,8,325
CHECKOUT,17,0,18,1,10,4,0,0,0,0,1,8,0,0,0,0,1,4,0,3,0,0,0,0,4,0,0,0,29.0,30,3,19,305
PAYMENT,15,5,17,2,11,1,2,0,0,0,3,0,0,0,0,0,0,7,3,4,0,0,0,0,0,7,0,1,9.0,13,0,36,280
SEARCH,1,4,70,1,26,2,5,0,0,0,1,0,1,1,0,0,1,6,2,2,0,0,7,0,0,0,0,0,2.0,2,0,33,529
PAYMENT,7,2,21,2,10,3,6,0,0,0,2,0,0,0,0,0,0,1,2,4,0,0,2,0,0,12,0,0,4.5,6,0,35,210
PAYMENT,13,2,19,1,13,7,1,1,0,0,2,0,0,0,1,0,0,4,1,3,1,0,1,1,0,8,0,0,17.0,24,2,42,319
SETTINGS,6,11,22,5,9,7,0,1,0,0,9,8,0,1,0,1,0,4,3,0,0,0,0,1,1,0,0,0,5.0,5,2,28,552
CART,9,5,20,2,14,8,4,2,0,0,2,0,1,1,1,0,0,6,0,7,0,0,2,7,2,0,0,0,6.0,9,1,44,291
CART,3,8,16,2,7,3,6,2,0,0,2,0,0,1,1,0,0,7,2,4,0,0,0,9,2,0,0,0,3.0,4,1,30,347
PRODUCT,1,8,32,1,15,11,2,0,0,0,1,0,0,0,1,0,0,10,1,2,0,0,0,1,0,0,0,2,3.0,5,1,40,1444
ERROR,0,1,4,0,0,8,2,0,0,0,0,1,0,1,1,0,1,3,3,6,0,0,1,0,0,0,0,0,0.0,0,0,8,83
CHECKOUT,14,3,22,3,8,3,2,2,0,0,0,5,0,0,0,0,0,4,1,2,0,0,0,0,6,0,0,0,6.33,9,0,17,214
CHECKOUT,17,4,20,3,8,3,6,1,0,0,4,3,0,1,0,0,0,4,2,4,0,0,1,1,8,0,0,0,8.67,9,2,39,275
PAYMENT,11,3,19,3,14,4,2,1,0,0,1,1,1,1,0,0,0,4,3,6,0,0,0,0,0,9,0,0,5.33,8,3,19,273
CHECKOUT,17,2,22,1,17,7,5,0,0,0,1,1,0,0,1,0,0,4,2,1,0,0,0,2,9,0,0,0,21.0,36,2,25,344
SETTINGS,5,12,25,3,12,7,1,0,0,0,11,6,1,1,1,0,0,5,2,5,0,0,0,0,0,0,0,0,8.0,8,2,36,316
SEARCH,2,2,62,1,20,5,8,0,0,0,0,0,1,0,1,1,0,7,2,5,0,0,5,1,0,0,2,1,2.0,2,0,35,1217
PAYMENT,14,3,20,3,11,3,4,1,0,0,1,0,1,0,0,1,0,3,6,2,0,0,0,0,0,6,0,0,5.67,7,2,39,227
UNKNOWN,17,4,12,4,10,3,1,0,0,0,3,0,0,1,1,1,0,5,3,2,0,0,0,0,1,0,0,0,5.0,5,0,39,613
UNKNOWN,9,5,22,3,9,5,3,0,0,0,1,0,0,0,1,0,0,3,0,4,0,0,1,0,0,0,0,0,3.67,5,1,28,838
PRODUCT,2,6,22,1,11,13,3,0,0,0,2,0,0,1,1,1,0,8,3,4,2,0,0,1,0,0,0,4,5.0,7,1,38,1282
ERROR,2,3,3,0,1,4,3,2,0,0,1,1,0,1,1,1,0,5,1,2,1,0,0,0,1,0,0,1,0.0,0,0,9,79
LOGIN,3,1,6,1,4,5,1,1,1,1,0,1,1,1,1,1,0,6,2,2,4,0,2,0,0,0,1,0,5.0,8,1,23,63
REGISTER,6,1,7,1,17,7,0,0,1,1,3,1,1,1,1,1,0,4,6,3,0,9,1,0,0,0,0,0,11.0,13,1,29,186
PROFILE,8,7,19,1,1,7,1,1,0,0,1,0,0,1,1,1,0,6,2,2,0,0,1,0,0,0,4,0,11.0,18,2,31,303
SEARCH,2,2,75,2,17,4,8,3,0,0,2,2,1,1,1,1,0,2,0,1,0,0,10,0,0,0,0,1,3.0,3,0,19,515
SEARCH,2,5,69,1,25,7,8,0,0,0,0,0,1,0,1,1,0,3,3,2,1,0,12,0,1,0,0,0,4.0,4,2,39,243
CHECKOUT,15,3,16,1,11,5,2,1,0,0,0,4,0,0,1,0,0,8,1,3,0,0,0,0,6,0,0,0,20.0,29,1,38,397
HOME,7,1,56,0,41,9,1,1,0,0,0,0,1,1,1,1,0,4,2,3,0,0,0,0,0,0,0,0,0.0,0,0,24,414
REGISTER,7,3,6,1,14,2,3,0,1,1,1,0,0,1,1,0,0,5,1,6,0,7,0,1,0,0,0,0,9.0,11,1,26,232
REGISTER,6,5,6,1,8,6,2,1,1,1,1,0,0,1,1,0,0,5,1,3,0,8,2,0,0,0,0,0,8.0,13,1,17,217
PROFILE,8,10,21,3,3,7,1,0,0,0,1,0,1,1,1,0,0,8,3,4,0,1,0,0,0,0,4,0,3.67,3,2,34,459
PRODUCT,3,4,22,2,20,14,2,0,0,0,1,0,0,1,1,0,0,6,0,1,0,0,0,0,0,0,0,3,2.5,3,1,42,704
PRODUCT,2,9,22,1,18,15,4,0,0,0,3,1,1,1,1,0,0,3,2,4,0,0,1,0,0,0,0,3,7.0,8,1,34,1353
HOME,6,2,61,0,25,12,3,0,0,0,0,0,0,1,1,0,0,3,2,6,2,0,1,0,0,0,0,0,0.0,0,3,42,460
PRODUCT,1,5,18,2,11,11,3,1,0,0,0,0,0,0,1,1,1,4,3,4,0,0,1,1,0,0,0,3,1.0,1,1,36,1118
SETTINGS,10,3,17,3,13,4,5,0,0,0,8,3,0,0,1,1,0,5,2,3,0,0,1,0,0,0,0,0,7.33,11,1,41,265
HOME,6,3,70,1,43,14,2,0,0,0,2,0,1,1,1,1,0,3,1,1,1,1,4,1,0,0,0,0,8.0,13,0,33,901
SEARCH,2,3,61,1,14,4,9,0,0,0,0,1,1,1,1,0,1,3,5,3,0,0,9,0,0,0,0,0,4.0,6,1,19,887
PAYMENT,8,2,22,2,7,7,1,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,6,0,0,5.5,9,3,41,316
UNKNOWN,11,4,16,4,10,5,2,0,0,0,0,1,0,1,1,0,0,8,0,1,0,0,0,0,0,0,0,0,3.0,3,0,39,644
PROFILE,6,5,26,4,5,8,2,0,0,0,3,0,0,1,1,0,0,3,3,3,0,0,0,0,0,0,6,0,2.5,2,1,39,484
ERROR,0,2,1,1,2,2,1,0,0,0,1,0,0,0,1,0,0,4,1,4,1,0,0,1,0,0,0,0,1.0,1,0,19,39
PRODUCT,1,4,20,1,19,14,0,1,0,0,2,0,0,1,1,0,0,5,1,6,0,0,1,0,0,0,0,4,4.0,5,1,36,1415
SEARCH,3,1,64,1,18,6,6,0,0,0,1,1,1,1,1,0,0,5,2,1,0,0,11,3,0,0,0,0,5.0,6,0,42,984
SEARCH,3,2,64,2,22,5,7,1,0,0,0,0,1,1,1,0,0,9,2,2,0,1,6,0,0,1,0,0,1.5,2,0,20,706
CART,3,8,16,0,7,6,6,2,0,0,1,0,0,1,1,1,0,6,3,3,0,0,0,12,4,0,0,0,0.0,0,1,30,262
LOGIN,2,2,7,1,10,6,1,1,1,1,0,0,1,1,1,1,0,5,1,3,2,0,0,0,0,0,0,0,3.0,3,1,26,99
PROFILE,5,7,18,2,5,7,1,0,0,0,5,1,1,1,1,0,0,4,4,1,1,0,1,0,1,0,8,0,5.5,8,0,49,351
CART,5,5,22,1,5,6,3,0,0,0,1,0,1,1,1,0,1,4,1,0,0,0,0,8,2,0,0,0,7.0,8,1,42,700
REGISTER,6,4,5,1,12,3,3,0,1,1,3,1,0,0,1,1,0,5,3,4,1,5,0,0,0,0,0,1,11.0,12,1,38,312
REGISTER,10,4,6,1,13,5,1,0,2,1,3,0,1,1,1,0,0,6,3,1,0,5,0,0,0,0,0,0,14.0,16,1,42,122
HOME,4,4,63,1,38,11,1,1,0,0,0,0,1,1,1,0,1,3,4,1,0,0,1,0,0,0,0,0,5.0,7,1,38,706
HOME,5,4,74,1,26,12,1,0,0,0,0,1,1,1,1,1,0,7,1,5,2,0,0,0,0,0,0,0,7.0,8,1,36,389
PROFILE,7,7,19,1,3,3,2,0,0,0,1,0,0,1,1,0,0,7,1,5,0,1,0,0,0,0,7,0,9.0,14,1,50,359
UNKNOWN,12,1,18,0,8,8,1,2,0,0,1,0,0,1,1,0,0,8,3,1,0,0,0,0,1,0,0,0,0.0,0,3,48,644
REGISTER,7,2,7,2,12,5,1,2,1,1,1,0,0,1,1,1,0,1,2,3,1,4,0,0,0,0,1,0,4.5,5,1,29,236
PAYMENT,10,2,18,2,8,9,1,0,0,0,0,0,0,0,0,1,0,6,2,1,1,0,1,0,0,12,0,0,5.0,5,0,20,144
PROFILE,9,2,20,1,9,1,1,0,0,0,0,0,1,1,1,0,0,7,2,1,1,0,0,1,1,0,6,0,9.0,12,0,31,632
PRODUCT,1,6,23,3,20,12,1,1,0,0,2,1,1,1,1,0,1,1,3,1,0,0,3,1,0,0,0,3,1.33,1,0,28,1092
CART,4,6,19,1,9,4,3,2,0,0,0,1,0,1,1,0,0,2,2,4,0,0,1,7,4,0,0,0,7.0,10,2,46,576
CART,5,7,15,2,14,4,2,0,0,0,2,1,1,0,1,1,0,3,2,2,0,0,1,10,3,0,0,0,5.0,7,2,42,396
REGISTER,7,3,7,1,11,5,1,1,1,1,5,0,0,1,1,0,0,4,1,4,0,8,0,0,0,0,0,0,13.0,22,1,38,278
PRODUCT,1,7,23,1,12,12,4,0,0,0,0,0,1,1,1,0,0,5,1,5,0,1,1,1,0,0,0,3,2.0,3,1,35,1782
PAYMENT,8,3,17,3,10,7,0,1,0,0,2,1,1,0,0,1,0,3,4,6,0,1,0,0,0,8,0,0,3.67,6,0,43,327
HOME,8,1,57,0,32,18,3,0,0,0,1,2,1,1,1,0,0,4,2,5,2,0,1,1,0,0,0,0,0.0,0,1,33,895
CART,5,8,16,1,6,3,7,0,0,0,1,0,1,1,1,0,1,4,3,2,0,1,0,8,2,0,0,0,7.0,10,1,10,705
CART,3,9,11,2,7,10,1,3,0,0,1,1,0,1,1,0,0,7,4,5,0,2,0,7,4,1,0,0,3.0,5,1,23,524
